step,train_action_l1_loss,total_loss,val_action_l1_loss,val_total_loss,learning_rate,time_per_step
1,0.15082035958766937,103.41085052490234,0.620320251584053,56.128767776489255,0.0001,1.4715352691709995
2,0.614435076713562,55.55121994018555,,,0.0001,0.1908567571081221
3,0.408864825963974,30.236135482788086,,,0.0001,0.184557351982221
4,0.22078360617160797,14.147313117980957,,,0.0001,0.18800599686801434
5,0.16670390963554382,12.464816093444824,,,0.0001,0.18896748591214418
6,0.18425346910953522,10.362043380737305,,,0.0001,0.19843936385586858
7,0.19324205815792084,7.376772880554199,,,0.0001,0.19666777201928198
8,0.1407783478498459,6.5031938552856445,,,0.0001,0.20511040301062167
9,0.1168806254863739,6.111848831176758,,,0.0001,0.21060115401633084
10,0.1287737637758255,5.506989002227783,,,0.0001,0.20041577494703233
11,0.10902666300535202,4.587991714477539,,,0.0001,0.2030309948604554
12,0.11440561711788177,4.352662563323975,,,0.0001,0.19763096002861857
13,0.09411844611167908,4.2489142417907715,,,0.0001,0.20206965715624392
14,0.10307241231203079,4.077064037322998,,,0.0001,0.20352045306935906
15,0.10696600377559662,3.546781063079834,,,0.0001,0.47854206105694175
16,0.09759172797203064,3.491750717163086,,,0.0001,0.3019765131175518
17,0.08664630353450775,3.3006837368011475,,,0.0001,0.19845280703157187
18,0.09803593903779984,3.2570738792419434,,,0.0001,0.2010166661348194
19,0.10432960093021393,3.108888864517212,,,0.0001,0.2120940589811653
20,0.094392329454422,3.0565414428710938,,,0.0001,0.19984956504777074
21,0.08972185850143433,2.9690492153167725,,,0.0001,0.4451001670677215
22,0.0952642410993576,2.922252893447876,,,0.0001,0.36323105497285724
23,0.09344150871038437,2.8843631744384766,,,0.0001,0.3296575080603361
24,0.09721463918685913,2.7861077785491943,,,0.0001,0.2695221579633653
25,0.09941598027944565,2.705700635910034,,,0.0001,0.18926840112544596
26,0.08403635025024414,2.6921467781066895,,,0.0001,0.18343277391977608
27,0.08650200068950653,2.62760066986084,,,0.0001,0.3832644720096141
28,0.08394885063171387,2.606548309326172,,,0.0001,0.3077572730835527
29,0.08388713002204895,2.5552055835723877,,,0.0001,0.17483103298582137
30,0.0890905112028122,2.5181806087493896,,,0.0001,0.17873065010644495
31,0.08901707828044891,2.487443447113037,,,0.0001,0.1764015860389918
32,0.08808434009552002,2.497617721557617,,,0.0001,0.22086321003735065
33,0.09053798019886017,2.3826889991760254,,,0.0001,0.17694396199658513
34,0.0900149941444397,2.380571126937866,,,0.0001,0.17784774606116116
35,0.0950331836938858,2.3574137687683105,,,0.0001,0.18046226794831455
36,0.08810704201459885,2.4370079040527344,,,0.0001,0.17090993514284492
37,0.0889037474989891,2.408477544784546,,,0.0001,0.17272782395593822
38,0.08897682279348373,2.391691207885742,,,0.0001,0.17525469698011875
39,0.0787995457649231,2.3499557971954346,,,0.0001,0.18169613601639867
40,0.08661837875843048,2.303396463394165,,,0.0001,0.17747752694413066
41,0.08185043931007385,2.170471668243408,,,0.0001,0.17749467701651156
42,0.08726704120635986,2.1838607788085938,,,0.0001,0.1769722409080714
43,0.08620965480804443,2.1158905029296875,,,0.0001,0.18469284218735993
44,0.09157823771238327,2.15370774269104,,,0.0001,0.176938853925094
45,0.08339513093233109,2.2061994075775146,,,0.0001,0.17609436810016632
46,0.0936901643872261,2.0701286792755127,,,0.0001,0.17099946504458785
47,0.08690711110830307,2.1303718090057373,,,0.0001,0.1739686510991305
48,0.08726561069488525,2.113009452819824,,,0.0001,0.17193528078496456
49,0.08723799884319305,2.100757122039795,,,0.0001,0.17303708381950855
50,0.09084543585777283,2.100127696990967,,,0.0001,0.17924223584122956
51,0.09103338420391083,2.0664780139923096,,,0.0001,0.17351893102750182
52,0.0772349014878273,2.010875701904297,,,0.0001,0.17726094112731516
53,0.08021995425224304,2.021838903427124,,,0.0001,0.17378313606604934
