step,train_action_l1_loss,total_loss,val_action_l1_loss,val_total_loss,learning_rate,time_per_step
61,0.08196758478879929,1.811323881149292,,,0.0001,0.19936641911044717
62,0.08531375974416733,1.781914472579956,,,0.0001,0.19778029178269207
63,0.08557447046041489,1.8246177434921265,,,0.0001,0.206617449875921
64,0.08279748260974884,1.7607483863830566,,,0.0001,0.19549023103900254
65,0.08615954220294952,1.7478314638137817,,,0.0001,0.1927250640001148
66,0.07705288380384445,1.7365177869796753,,,0.0001,0.2021369158755988
67,0.0825318768620491,1.7267498970031738,,,0.0001,0.20985761703923345
68,0.08289641886949539,1.7256654500961304,,,0.0001,0.1940691419877112
69,0.0926436185836792,1.8292076587677002,,,0.0001,0.2062498030718416
70,0.08326973021030426,1.7177362442016602,,,0.0001,0.18506482196971774
71,0.09076963365077972,1.6794465780258179,,,0.0001,0.19609246193431318
72,0.07792668789625168,1.6451486349105835,,,0.0001,0.2158285139594227
73,0.0915011465549469,1.6665955781936646,,,0.0001,0.2034255729522556
74,0.08304400742053986,1.6600512266159058,,,0.0001,0.20534701785072684
75,0.08037471026182175,1.5836272239685059,,,0.0001,0.1959043408278376
76,0.07964743673801422,1.6860681772232056,,,0.0001,0.19509569299407303
77,0.0825909823179245,1.6493306159973145,,,0.0001,0.1992195970378816
78,0.08030272275209427,1.6237947940826416,,,0.0001,0.19820761890150607
79,0.07787672430276871,1.5705267190933228,,,0.0001,0.20079247490502894
80,0.07561441510915756,1.5869570970535278,,,0.0001,0.19197842897847295
81,0.0875624269247055,1.6007846593856812,,,0.0001,0.1925583661068231
82,0.07333826273679733,1.5694477558135986,,,0.0001,0.19496338395401835
83,0.08282355219125748,1.5589975118637085,,,0.0001,0.1926709779072553
84,0.0831005647778511,1.5529415607452393,,,0.0001,0.19783984893001616
85,0.08093051612377167,1.4965972900390625,,,0.0001,0.2000426510348916
86,0.08437696844339371,1.4964234828948975,,,0.0001,0.1999265670310706
87,0.08762280642986298,1.5017322301864624,,,0.0001,0.19957178412005305
88,0.08010226488113403,1.4879791736602783,,,0.0001,0.20147615298628807
89,0.07647764682769775,1.4993823766708374,,,0.0001,0.19902488496154547
90,0.07894890010356903,1.4832617044448853,,,0.0001,0.1991123480256647
91,0.07989465445280075,1.4927560091018677,,,0.0001,0.2012659062165767
92,0.08426575362682343,1.4320836067199707,,,0.0001,0.19388836296275258
93,0.08416826277971268,1.434860348701477,,,0.0001,0.20305820391513407
94,0.08044645190238953,1.4773648977279663,,,0.0001,0.19710985198616982
95,0.08768287301063538,1.381872296333313,,,0.0001,0.20191082800738513
96,0.07544948160648346,1.3926701545715332,,,0.0001,0.19954128400422633
97,0.09495867043733597,1.4572786092758179,,,0.0001,0.2012551638763398
98,0.0814085602760315,1.4105110168457031,,,0.0001,0.2076388760469854
99,0.08213018625974655,1.496492624282837,,,0.0001,0.20093608601018786
100,0.08115556836128235,1.4016071557998657,,,0.0001,0.1996726170182228
101,0.08368188887834549,1.4635530710220337,,,0.0001,0.19273099512793124
102,0.08205866068601608,1.4474114179611206,,,0.0001,0.20343215786851943
103,0.08040673285722733,1.3730839490890503,,,0.0001,0.20190112991258502
104,0.08235321193933487,1.328532338142395,,,0.0001,0.1992592120077461
105,0.07437216490507126,1.3802586793899536,,,0.0001,0.19665595795959234
106,0.06941460818052292,1.3350238800048828,,,0.0001,0.19498869008384645
107,0.08481181412935257,1.30880868434906,,,0.0001,0.20289624389261007
108,0.08757774531841278,1.3438200950622559,,,0.0001,0.1981050290632993
109,0.07938777655363083,1.2990854978561401,,,0.0001,0.2017754139378667
110,0.09399546682834625,1.2869418859481812,,,0.0001,0.19886828307062387
111,0.0784262865781784,1.2940618991851807,,,0.0001,0.2011842851061374
112,0.0736505389213562,1.2188446521759033,,,0.0001,0.20311754290014505
113,0.07413391023874283,1.3947560787200928,,,0.0001,0.1998656620271504
114,0.07530786842107773,1.3017091751098633,,,0.0001,0.20019307197071612
115,0.08196219056844711,1.2997113466262817,,,0.0001,0.20275964494794607
116,0.08665386587381363,1.313888669013977,,,0.0001,0.19854148011654615
117,0.08602990210056305,1.305537462234497,,,0.0001,0.19678694009780884
118,0.0854833647608757,1.2790582180023193,,,0.0001,0.19138154992833734
119,0.08187584578990936,1.2587530612945557,,,0.0001,0.20135053899139166
120,0.08225905150175095,1.3205960988998413,,,0.0001,0.19508959911763668
121,0.08282487839460373,1.2760670185089111,,,0.0001,0.19766268716193736
122,0.08664263784885406,1.252063512802124,,,0.0001,0.20142052182927728
123,0.08272381126880646,1.1969201564788818,,,0.0001,0.19682599208317697
124,0.08959191292524338,1.24936842918396,,,0.0001,0.1974311820231378
125,0.07534714788198471,1.229013442993164,,,0.0001,0.20108055789023638
126,0.07750175893306732,1.2205407619476318,,,0.0001,0.2039058089721948
127,0.08287011831998825,1.1487654447555542,,,0.0001,0.19006419694051147
128,0.08767002820968628,1.1688103675842285,,,0.0001,0.1909795489627868
129,0.07564269006252289,1.1453098058700562,,,0.0001,0.21104496205225587
130,0.07650686800479889,1.1842782497406006,,,0.0001,0.19969544699415565
131,0.07244117558002472,1.1227949857711792,,,0.0001,0.1836088951677084
132,0.07896243780851364,1.160783052444458,,,0.0001,0.19835168705321848
133,0.08581317216157913,1.188112735748291,,,0.0001,0.19253479200415313
134,0.07403366267681122,1.1031571626663208,,,0.0001,0.20596078713424504
135,0.08417990803718567,1.168761968612671,,,0.0001,0.20727664907462895
136,0.08289232105016708,1.0823469161987305,,,0.0001,0.20228110696189106
137,0.09365774691104889,1.1161681413650513,,,0.0001,0.19499334995634854
138,0.08360583335161209,1.1157821416854858,,,0.0001,0.20425039320252836
139,0.08173300325870514,1.1243022680282593,,,0.0001,0.1906611688900739
140,0.07150283455848694,1.0754954814910889,,,0.0001,0.19464696617797017
141,0.08676069974899292,1.063734531402588,,,0.0001,0.204020902980119
142,0.07445742934942245,1.0543771982192993,,,0.0001,0.20052475901320577
143,0.08090019971132278,1.0290218591690063,,,0.0001,0.19882226013578475
144,0.08185918629169464,1.031491756439209,,,0.0001,0.20455487398430705
145,0.07868050038814545,1.042311191558838,,,0.0001,0.20689135510474443
146,0.07348620891571045,1.0403366088867188,,,0.0001,0.20103249792009592
147,0.07866174727678299,0.9704908728599548,,,0.0001,0.19233782589435577
148,0.0859222412109375,1.0723315477371216,,,0.0001,0.1971353441476822
149,0.0714421272277832,1.0039503574371338,,,0.0001,0.20621910504996777
150,0.08150391280651093,1.0850801467895508,,,0.0001,0.19492567889392376
151,0.08187371492385864,1.0127670764923096,,,0.0001,0.1978561938740313
152,0.0734075978398323,1.028321385383606,,,0.0001,0.19491368299350142
153,0.08432985842227936,0.991797149181366,,,0.0001,0.2012639599852264
154,0.07535892724990845,1.0078279972076416,,,0.0001,0.2016900279559195
155,0.07548338919878006,0.9794656038284302,,,0.0001,0.20044699404388666
156,0.079922154545784,0.9829837679862976,,,0.0001,0.20366386696696281
157,0.07115399837493896,0.9423649907112122,,,0.0001,0.19635287509299815
158,0.07418709993362427,0.962141215801239,,,0.0001,0.2020168169401586
159,0.08011644333600998,0.918146550655365,,,0.0001,0.20094600203447044
160,0.07663320004940033,0.9179632067680359,,,0.0001,0.199264335911721
161,0.07966968417167664,0.9114774465560913,,,0.0001,0.2023381560575217
162,0.08555871993303299,0.941748321056366,,,0.0001,0.20128226093947887
163,0.07807371020317078,0.9260560274124146,,,0.0001,0.20142314792610705
164,0.08432728052139282,0.9597836136817932,,,0.0001,0.20343210501596332
165,0.08007954061031342,0.9305342435836792,,,0.0001,0.20169111085124314
166,0.07228601723909378,0.9280379414558411,,,0.0001,0.20156946289353073
167,0.0835694894194603,0.904190719127655,,,0.0001,0.20063039590604603
168,0.07790715992450714,0.944215714931488,,,0.0001,0.20189890800975263
169,0.07565534114837646,0.9154084920883179,,,0.0001,0.2040392009075731
170,0.08662857860326767,0.897216796875,,,0.0001,0.197665779851377
171,0.08008220791816711,0.8997143507003784,,,0.0001,0.19853199482895434
172,0.08371257036924362,0.8982893228530884,,,0.0001,0.19778850302100182
173,0.06900686770677567,0.8352798819541931,,,0.0001,0.19831827702000737
174,0.08296922594308853,0.9456345438957214,,,0.0001,0.19740420300513506
175,0.07505092769861221,0.9193174839019775,,,0.0001,0.1978111839853227
176,0.07503550499677658,0.8697150945663452,,,0.0001,0.20249888789840043
177,0.07573656737804413,0.8709229826927185,,,0.0001,0.19653064501471817
178,0.08273834735155106,0.863157331943512,,,0.0001,0.19630221487022936
179,0.07307593524456024,0.8792956471443176,,,0.0001,0.19287488795816898
180,0.07449983060359955,0.8677797317504883,,,0.0001,0.19855113117955625
181,0.0762007087469101,0.8423659801483154,,,0.0001,0.20115145994350314
182,0.08345721662044525,0.8256575465202332,,,0.0001,0.19737869501113892
183,0.07416483759880066,0.8446153402328491,,,0.0001,0.20052438112907112
184,0.07957053184509277,0.8278037309646606,,,0.0001,0.19729947298765182
185,0.07456517964601517,0.8326135873794556,,,0.0001,0.20021162298507988
186,0.07724074274301529,0.8088061213493347,,,0.0001,0.19671533000655472
187,0.08186258375644684,0.7730162739753723,,,0.0001,0.19669864885509014
188,0.08617129921913147,0.809766411781311,,,0.0001,0.20043099508620799
189,0.07930886000394821,0.7484489679336548,,,0.0001,0.2046428150497377
190,0.0738116130232811,0.7925286889076233,,,0.0001,0.19865094707347453
191,0.08053867518901825,0.7529260516166687,,,0.0001,0.19562263716943562
192,0.08171503245830536,0.8346229791641235,,,0.0001,0.19600696000270545
193,0.07737234979867935,0.7729781866073608,,,0.0001,0.20681940484791994
194,0.06325813382863998,0.8380513787269592,,,0.0001,0.19984932010993361
195,0.07483793795108795,0.7641750574111938,,,0.0001,0.19883470120839775
196,0.07428548485040665,0.7879608273506165,,,0.0001,0.1988831339403987
197,0.06951295584440231,0.7672184109687805,,,0.0001,0.19829269801266491
198,0.07586107403039932,0.7713373303413391,,,0.0001,0.20108440285548568
199,0.07968451082706451,0.7683124542236328,,,0.0001,0.1968100150115788
200,0.0813973993062973,0.7985401153564453,,,0.0001,0.19811916491016746
201,0.08050025999546051,0.7532057166099548,,,0.0001,0.1964811929501593
202,0.07371402531862259,0.76641446352005,,,0.0001,0.20169896795414388
203,0.08460811525583267,0.7217395901679993,,,0.0001,0.1968497959896922
204,0.07400459051132202,0.7376537919044495,,,0.0001,0.1992702791467309
205,0.08181416243314743,0.7408362030982971,,,0.0001,0.20339078293181956
206,0.07529157400131226,0.7031568884849548,,,0.0001,0.1966250711120665
207,0.07763125747442245,0.7256329655647278,,,0.0001,0.19880406791344285
208,0.07559103518724442,0.7009978294372559,,,0.0001,0.18532199296168983
209,0.08554846793413162,0.6914903521537781,,,0.0001,0.20014134189113975
210,0.07666280120611191,0.677949845790863,,,0.0001,0.20186777389608324
211,0.07656008750200272,0.6766507625579834,,,0.0001,0.197681182064116
212,0.07915761321783066,0.7196610569953918,,,0.0001,0.2015415399800986
213,0.08479644358158112,0.6687933206558228,,,0.0001,0.19345411309041083
214,0.075836680829525,0.8328866958618164,,,0.0001,0.19541041599586606
215,0.08488094806671143,0.8052488565444946,,,0.0001,0.19930525007657707
216,0.0846513882279396,0.71915602684021,,,0.0001,0.19924343307502568
217,0.07839681953191757,0.7251510620117188,,,0.0001,0.20434586517512798
218,0.06995386630296707,0.6929159164428711,,,0.0001,0.1978628479409963
219,0.07609183341264725,0.7112066745758057,,,0.0001,0.20964230503886938
220,0.07967677712440491,0.7030067443847656,,,0.0001,0.19771380093879998
221,0.07543471455574036,0.7263078689575195,,,0.0001,0.19845224102027714
222,0.07389318943023682,0.6666144728660583,,,0.0001,0.19081775890663266
223,0.07196758687496185,0.7124660015106201,,,0.0001,0.19693913985975087
224,0.08735796064138412,0.6783075332641602,,,0.0001,0.19813066301867366
225,0.08103587478399277,0.6844028234481812,,,0.0001,0.20283293491229415
226,0.07694870978593826,0.6784650683403015,,,0.0001,0.20092552108690143
227,0.07069084048271179,0.6447995901107788,,,0.0001,0.20315664284862578
228,0.10363906621932983,0.6750256419181824,,,0.0001,0.19997654599137604
229,0.07626315206289291,0.6448506116867065,,,0.0001,0.19729421800002456
230,0.08081412315368652,0.6665728688240051,,,0.0001,0.1982182760257274
231,0.07465492188930511,0.6467323303222656,,,0.0001,0.20164490304887295
232,0.0760759711265564,0.6281841993331909,,,0.0001,0.199979541124776
233,0.07952475547790527,0.6121108531951904,,,0.0001,0.19444254296831787
234,0.07512804120779037,0.6351781487464905,,,0.0001,0.19219233095645905
235,0.08098519593477249,0.6111181974411011,,,0.0001,0.18722652387805283
236,0.07895813882350922,0.6030152440071106,,,0.0001,0.18971687695011497
237,0.07392679154872894,0.632824718952179,,,0.0001,0.19728518091142178
238,0.07725134491920471,0.5857689380645752,,,0.0001,0.2010043819900602
239,0.07286646962165833,0.6563929319381714,,,0.0001,0.20415458688512444
240,0.07256260514259338,0.5801495313644409,,,0.0001,0.19662771001458168
241,0.08306419849395752,0.6738576292991638,,,0.0001,0.2051217658445239
242,0.08331824839115143,0.6407768726348877,,,0.0001,0.1952727660536766
243,0.07527755945920944,0.6394305229187012,,,0.0001,0.2017577989026904
244,0.08245591074228287,0.6109907627105713,,,0.0001,0.1998436579015106
245,0.06988554447889328,0.6186098456382751,,,0.0001,0.20236182096414268
246,0.07529013603925705,0.6004288792610168,,,0.0001,0.19877091306261718
247,0.0756322368979454,0.6245042085647583,,,0.0001,0.20843929005786777
248,0.06835580617189407,0.5934489369392395,,,0.0001,0.19718269794248044
249,0.07072899490594864,0.595251739025116,,,0.0001,0.19681368512101471
250,0.07054082304239273,0.5793331861495972,,,0.0001,0.19558226107619703
251,0.07607892900705338,0.5692160129547119,,,0.0001,0.2020819301251322
252,0.08229057490825653,0.5688395500183105,,,0.0001,0.20204309304244816
253,0.0714590847492218,0.5515435338020325,,,0.0001,0.2134873049799353
254,0.08408640325069427,0.5663495063781738,,,0.0001,0.20336189796216786
255,0.07809653878211975,0.549457311630249,,,0.0001,0.20346062793396413
256,0.07235061377286911,0.5282459259033203,,,0.0001,0.19794621202163398
257,0.07988790422677994,0.5577285885810852,,,0.0001,0.1974500089418143
258,0.07088962197303772,0.517927885055542,,,0.0001,0.1997647089883685
259,0.07355135679244995,0.5429060459136963,,,0.0001,0.19567282497882843
260,0.07555660605430603,0.5218279361724854,,,0.0001,0.19447388499975204
261,0.07489556819200516,0.5711965560913086,,,0.0001,0.19801806611940265
262,0.07813464105129242,0.5026703476905823,,,0.0001,0.20208071591332555
263,0.08096418529748917,0.59549880027771,,,0.0001,0.1931358240544796
264,0.07770156860351562,0.5641814470291138,,,0.0001,0.18403626210056245
265,0.07935118675231934,0.5623942613601685,,,0.0001,0.18483790010213852
266,0.07424771040678024,0.5639480948448181,,,0.0001,0.19788227905519307
267,0.07586276531219482,0.5346490740776062,,,0.0001,0.19835373014211655
268,0.07385797798633575,0.5343543887138367,,,0.0001,0.1926257291343063
269,0.07362813502550125,0.531562864780426,,,0.0001,0.1968307530041784
270,0.0702333152294159,0.5747112035751343,,,0.0001,0.19588964595459402
271,0.08293172717094421,0.5492860674858093,,,0.0001,0.20403472520411015
272,0.06975638121366501,0.5342225432395935,,,0.0001,0.19283314305357635
273,0.08157780021429062,0.5227195620536804,,,0.0001,0.19767404696904123
274,0.07563070207834244,0.5308314561843872,,,0.0001,0.19716994208283722
275,0.07067164033651352,0.5177701115608215,,,0.0001,0.2089795209467411
276,0.08325791358947754,0.514183521270752,,,0.0001,0.19391686096787453
277,0.07440287619829178,0.48110413551330566,,,0.0001,0.1892323400825262
278,0.07252209633588791,0.5031909346580505,,,0.0001,0.19940004008822143
279,0.07341825217008591,0.474541574716568,,,0.0001,0.19863729504868388
280,0.08073403686285019,0.4869367182254791,,,0.0001,0.20422477507963777
281,0.0767921730875969,0.4936526119709015,,,0.0001,0.20023363386280835
282,0.07592632621526718,0.4687333106994629,,,0.0001,0.1934727570042014
283,0.08440759778022766,0.4945034980773926,,,0.0001,0.1987232188694179
284,0.07720550149679184,0.4804246723651886,,,0.0001,0.20747697190381587
285,0.07404350489377975,0.4751468598842621,,,0.0001,0.19336250494234264
286,0.07178781926631927,0.4643101692199707,,,0.0001,0.19631583103910089
287,0.07923315465450287,0.49843961000442505,,,0.0001,0.1981694579590112
288,0.08243253082036972,0.46364983916282654,,,0.0001,0.20191239705309272
289,0.08041274547576904,0.46726492047309875,,,0.0001,0.20090915798209608
290,0.0674787163734436,0.45069456100463867,,,0.0001,0.19361563213169575
291,0.07755247503519058,0.47290679812431335,,,0.0001,0.19454249716363847
292,0.07157669961452484,0.44104570150375366,,,0.0001,0.1951527390629053
293,0.0754493698477745,0.4531368613243103,,,0.0001,0.19327137805521488
294,0.07284079492092133,0.47142499685287476,,,0.0001,0.1940523141529411
295,0.08588459342718124,0.46346327662467957,,,0.0001,0.21100250585004687
296,0.0839015543460846,0.46422311663627625,,,0.0001,0.20792828919366002
297,0.08180549740791321,0.4712020456790924,,,0.0001,0.20025068684481084
298,0.07670877873897552,0.43695104122161865,,,0.0001,0.18878446402959526
299,0.08077148348093033,0.4506400525569916,,,0.0001,0.1978879019152373
300,0.07009164988994598,0.452309787273407,,,0.0001,0.1989758019335568
301,0.07391040027141571,0.4381425976753235,,,0.0001,0.1954096658155322
302,0.07409397512674332,0.4408780038356781,,,0.0001,0.19809912098571658
303,0.06953611969947815,0.44142743945121765,,,0.0001,0.20492055406793952
304,0.078253373503685,0.4236629009246826,,,0.0001,0.198078955989331
305,0.0790470764040947,0.44448330998420715,,,0.0001,0.1978891920298338
306,0.07307864725589752,0.4269161820411682,,,0.0001,0.19656668812967837
307,0.07944770902395248,0.4372516870498657,,,0.0001,0.19774074503220618
308,0.08075098693370819,0.4199502468109131,,,0.0001,0.20030206814408302
309,0.08332142233848572,0.42574062943458557,,,0.0001,0.19972252589650452
310,0.07843630015850067,0.42994987964630127,,,0.0001,0.19663694105111063
311,0.07264891266822815,0.3924361765384674,,,0.0001,0.2011484419927001
312,0.07853375375270844,0.45087820291519165,,,0.0001,0.20295260404236615
313,0.08096401393413544,0.3946324586868286,,,0.0001,0.20899128494784236
314,0.07640279829502106,0.46622544527053833,,,0.0001,0.19680834095925093
315,0.08269362896680832,0.45128488540649414,,,0.0001,0.1980772828683257
316,0.07717568427324295,0.435782253742218,,,0.0001,0.2016580740455538
317,0.07344505190849304,0.4484381377696991,,,0.0001,0.1960138080175966
318,0.07537936419248581,0.41155925393104553,,,0.0001,0.198610631050542
319,0.08297957479953766,0.45718348026275635,,,0.0001,0.19837925909087062
320,0.07458793371915817,0.4018973410129547,,,0.0001,0.2022206571418792
321,0.0815504863858223,0.4684559106826782,,,0.0001,0.20487793907523155
322,0.07945925742387772,0.4541500210762024,,,0.0001,0.20114189898595214
323,0.0808999165892601,0.41959330439567566,,,0.0001,0.1956323510967195
324,0.07304194569587708,0.4358709156513214,,,0.0001,0.19755543302744627
325,0.08138003945350647,0.421997994184494,,,0.0001,0.1921210631262511
326,0.08932808041572571,0.41712686419487,,,0.0001,0.19232786889187992
327,0.07535983622074127,0.41571879386901855,,,0.0001,0.20203765714541078
328,0.08084151893854141,0.38752344250679016,,,0.0001,0.19906690111383796
329,0.08224976807832718,0.4165905714035034,,,0.0001,0.1961558151524514
330,0.07446135580539703,0.384644091129303,,,0.0001,0.19890076480805874
331,0.07869530469179153,0.4324816167354584,,,0.0001,0.18694843188859522
332,0.07690887153148651,0.40110743045806885,,,0.0001,0.20249175117351115
333,0.0855240598320961,0.456424355506897,,,0.0001,0.19805460702627897
334,0.07685529440641403,0.41089630126953125,,,0.0001,0.20156140020117164
335,0.0715428963303566,0.4166932702064514,,,0.0001,0.20041896193288267
336,0.0649782046675682,0.3754095137119293,,,0.0001,0.19814832299016416
337,0.0811137706041336,0.4302380681037903,,,0.0001,0.1927254139445722
338,0.07429744303226471,0.3963361978530884,,,0.0001,0.19873542711138725
339,0.07477787137031555,0.40341487526893616,,,0.0001,0.20092762005515397
340,0.07579832524061203,0.4001556634902954,,,0.0001,0.19931283895857632
341,0.0771154910326004,0.3867294192314148,,,0.0001,0.19878561492078006
342,0.07458817213773727,0.4240756630897522,,,0.0001,0.20009546098299325
343,0.07099022716283798,0.3608779013156891,,,0.0001,0.20285707688890398
344,0.0696536973118782,0.42865246534347534,,,0.0001,0.2000700628850609
345,0.0690428614616394,0.4174192547798157,,,0.0001,0.1985590890981257
346,0.0784260630607605,0.4291161298751831,,,0.0001,0.19416731200180948
347,0.0692630335688591,0.393526554107666,,,0.0001,0.20673559396527708
348,0.0803939551115036,0.393909215927124,,,0.0001,0.19094906095415354
349,0.0782049298286438,0.38352859020233154,,,0.0001,0.20681428303942084
350,0.07716068625450134,0.391936331987381,,,0.0001,0.20314260409213603
351,0.06833519786596298,0.38608694076538086,,,0.0001,0.1961877061985433
352,0.08276496082544327,0.3667908012866974,,,0.0001,0.20170934591442347
353,0.07838154584169388,0.369661808013916,,,0.0001,0.2017421261407435
354,0.07360503077507019,0.3654009997844696,,,0.0001,0.20337619096972048
355,0.07272937148809433,0.34592756628990173,,,0.0001,0.19372231187298894
356,0.0778990089893341,0.37141045928001404,,,0.0001,0.1996981599368155
357,0.07284349948167801,0.3278605341911316,,,0.0001,0.19340754603035748
358,0.066818006336689,0.39171767234802246,,,0.0001,0.19553024601191282
359,0.07277809828519821,0.33779141306877136,,,0.0001,0.20033708005212247
360,0.06574586778879166,0.4504241347312927,,,0.0001,0.1957037930842489
361,0.07543689757585526,0.4275711476802826,,,0.0001,0.18722308008000255
362,0.07681019604206085,0.3966773748397827,,,0.0001,0.2077360770199448
363,0.06970429420471191,0.37658968567848206,,,0.0001,0.19720386480912566
364,0.07147736102342606,0.3887389302253723,,,0.0001,0.19808845221996307
365,0.07720442861318588,0.36098089814186096,,,0.0001,0.20251580514013767
366,0.07563645392656326,0.37262392044067383,,,0.0001,0.19624796183779836
367,0.07927583158016205,0.3644079566001892,,,0.0001,0.1904303969349712
368,0.07467831671237946,0.35614848136901855,,,0.0001,0.18413459695875645
369,0.07629591971635818,0.3514900207519531,,,0.0001,0.1923778490163386
370,0.08096162974834442,0.3333207964897156,,,0.0001,0.20657674595713615
371,0.07259058952331543,0.37766945362091064,,,0.0001,0.19757381896488369
372,0.07964852452278137,0.3248254954814911,,,0.0001,0.20739410887472332
373,0.07537806034088135,0.38631924986839294,,,0.0001,0.19713183608837426
374,0.07271183282136917,0.3669300675392151,,,0.0001,0.19697093917056918
375,0.08535686880350113,0.36715179681777954,,,0.0001,0.20384953706525266
376,0.08283104747533798,0.3833613097667694,,,0.0001,0.19272436993196607
377,0.06502749025821686,0.34742218255996704,,,0.0001,0.1995862068142742
378,0.0791938528418541,0.3474743068218231,,,0.0001,0.19932164484634995
379,0.06470060348510742,0.35188549757003784,,,0.0001,0.19743266608566046
380,0.0749606341123581,0.3337097764015198,,,0.0001,0.19540674914605916
381,0.07828175276517868,0.3443079888820648,,,0.0001,0.19089829991571605
382,0.07532934099435806,0.31943005323410034,,,0.0001,0.19506374513730407
383,0.07577411830425262,0.33706462383270264,,,0.0001,0.19071812112815678
384,0.07616336643695831,0.3079368472099304,,,0.0001,0.19553877715952694
385,0.07932490855455399,0.3530850112438202,,,0.0001,0.1947312098927796
386,0.080410435795784,0.319349467754364,,,0.0001,0.19746501906774938
387,0.07868842035531998,0.39586690068244934,,,0.0001,0.19463910395279527
388,0.07855665683746338,0.37644046545028687,,,0.0001,0.19716148311272264
