step,train_action_l1_loss,total_loss,val_action_l1_loss,val_total_loss,learning_rate,time_per_step
1,0.13691802322864532,94.49537658691406,0.7140856146812439,45.25047931671143,0.0001,2.454331435961649
2,0.6958896517753601,45.22334671020508,,,0.0001,0.21765811718069017
3,0.5068095922470093,28.229572296142578,,,0.0001,0.20971357799135149
4,0.2974444627761841,16.879297256469727,,,0.0001,0.20169200492091477
5,0.1662498414516449,12.290140151977539,,,0.0001,0.20590625889599323
6,0.17715682089328766,8.871254920959473,,,0.0001,0.20848456304520369
7,0.16993309557437897,7.8031816482543945,,,0.0001,0.2086188718676567
8,0.15142092108726501,7.486034870147705,,,0.0001,0.26258525089360774
9,0.11182758957147598,6.037874221801758,,,0.0001,0.23449409194290638
10,0.10539282858371735,5.198099613189697,,,0.0001,0.2683816719800234
11,0.13320837914943695,4.676297664642334,,,0.0001,0.21708690095692873
12,0.12630553543567657,4.5957136154174805,,,0.0001,0.19295745622366667
13,0.10019581019878387,4.136127471923828,,,0.0001,0.18665746902115643
14,0.10785571485757828,3.9201128482818604,,,0.0001,0.2507882670033723
15,0.09096115827560425,3.829143762588501,,,0.0001,0.22533452417701483
16,0.09596813470125198,3.4141361713409424,,,0.0001,0.21608776412904263
17,0.08821690827608109,3.4237189292907715,,,0.0001,0.2321828950662166
18,0.10934978723526001,3.307718515396118,,,0.0001,0.2646652888506651
19,0.1038120836019516,3.3004815578460693,,,0.0001,0.2436568469274789
20,0.08699919283390045,3.133953332901001,,,0.0001,0.23438742104917765
21,0.08171892911195755,2.954399347305298,,,0.0001,0.22409741207957268
22,0.10081781446933746,2.785759687423706,,,0.0001,0.2393048161175102
23,0.09762142598628998,2.970383882522583,,,0.0001,0.22048577410168946
24,0.09042288362979889,2.8230490684509277,,,0.0001,0.20604819990694523
25,0.09466385841369629,2.8826687335968018,,,0.0001,0.2394703789614141
26,0.08830012381076813,2.6601452827453613,,,0.0001,0.24179831007495522
27,0.08704649657011032,2.5582120418548584,,,0.0001,0.2348710079677403
28,0.08531495183706284,2.6542575359344482,,,0.0001,0.20497664087451994
29,0.09716476500034332,2.65431809425354,,,0.0001,0.196539900964126
30,0.09323986619710922,2.638267755508423,,,0.0001,0.2319119821768254
31,0.08586021512746811,2.4746055603027344,,,0.0001,0.22044657403603196
32,0.08899564296007156,2.419405698776245,,,0.0001,0.2493854770436883
33,0.09402094781398773,2.4678335189819336,,,0.0001,0.21291831810958683
34,0.08618383854627609,2.444896697998047,,,0.0001,0.38927190913818777
35,0.08559394627809525,2.3823864459991455,,,0.0001,0.279033524915576
36,0.09311732649803162,2.397010564804077,,,0.0001,0.22320762602612376
37,0.08463829010725021,2.4092767238616943,,,0.0001,0.21407284191809595
38,0.09171508997678757,2.2889840602874756,,,0.0001,0.20445393095724285
39,0.08402075618505478,2.299684762954712,,,0.0001,0.20109526091255248
40,0.09060443192720413,2.3096232414245605,,,0.0001,0.20254221092909575
41,0.08594954013824463,2.278090476989746,,,0.0001,0.21978820697404444
42,0.08311875909566879,2.294032335281372,,,0.0001,0.6806333709973842
43,0.08674315363168716,2.2323851585388184,,,0.0001,0.20836322498507798
44,0.09861265867948532,2.135089874267578,,,0.0001,0.1941871012095362
45,0.07732003927230835,2.1175339221954346,,,0.0001,0.20129830692894757
46,0.0823550894856453,2.156569719314575,,,0.0001,0.2048112149350345
47,0.08555113524198532,2.1366093158721924,,,0.0001,0.1965117589570582
48,0.08292907476425171,1.9808032512664795,,,0.0001,0.20005868817679584
49,0.08938076347112656,2.1372435092926025,,,0.0001,0.20261131692677736
50,0.0936707928776741,1.945170521736145,,,0.0001,0.19804458692669868
51,0.08415471017360687,1.974552869796753,,,0.0001,0.2760800770483911
52,0.08143892884254456,2.0034048557281494,,,0.0001,0.20365233183838427
53,0.08289269357919693,2.065378189086914,,,0.0001,0.19803051720373333
54,0.0885104238986969,1.9493552446365356,,,0.0001,0.20086170895956457
55,0.07519436627626419,1.9929172992706299,,,0.0001,0.19679372990503907
56,0.07978785783052444,1.9388314485549927,,,0.0001,0.20546767092309892
57,0.08933104574680328,1.9596518278121948,,,0.0001,0.19903436210006475
58,0.08853933215141296,1.9368001222610474,,,0.0001,0.2128690048120916
59,0.08296599984169006,1.836362361907959,,,0.0001,0.18925196607597172
60,0.08038373291492462,1.8978404998779297,,,0.0001,0.20203170413151383
61,0.09285932034254074,1.8579554557800293,,,0.0001,0.20496482704766095
62,0.08891595900058746,1.8231309652328491,,,0.0001,0.19733604998327792
63,0.09144265949726105,1.7775136232376099,,,0.0001,0.19958377396687865
64,0.08780453354120255,1.6983840465545654,,,0.0001,0.19117971905507147
65,0.08393987268209457,1.7784737348556519,,,0.0001,0.203962063184008
66,0.08203686028718948,1.6965991258621216,,,0.0001,0.20781524409539998
67,0.08737990260124207,1.7208040952682495,,,0.0001,0.19917965889908373
68,0.08552516251802444,1.701711654663086,,,0.0001,0.20671116607263684
69,0.09740838408470154,1.6708519458770752,,,0.0001,0.2001555662136525
70,0.08558661490678787,1.6420283317565918,,,0.0001,0.19068428198806942
71,0.08052463829517365,1.6217576265335083,,,0.0001,0.19890709198080003
72,0.07898031920194626,1.7229706048965454,,,0.0001,0.1969252561684698
73,0.08229491114616394,1.6947569847106934,,,0.0001,0.2025430789217353
74,0.07920294255018234,1.6551029682159424,,,0.0001,0.1983054168522358
75,0.08293463289737701,1.6502183675765991,,,0.0001,0.20161298685707152
76,0.0814913958311081,1.5802425146102905,,,0.0001,0.20301198912784457
77,0.08487603068351746,1.6601812839508057,,,0.0001,0.1963678691536188
78,0.08024141937494278,1.6516401767730713,,,0.0001,0.1966979179996997
79,0.07393810153007507,1.500442385673523,,,0.0001,0.20208027097396553
80,0.08176688849925995,1.6151952743530273,,,0.0001,0.19945830199867487
81,0.07452327758073807,1.5063097476959229,,,0.0001,0.2002238070126623
82,0.07101420313119888,1.5385466814041138,,,0.0001,0.202719024149701
83,0.07830192148685455,1.5293567180633545,,,0.0001,0.19419644796289504
84,0.07669378817081451,1.5592120885849,,,0.0001,0.19858208391815424
85,0.06533921509981155,1.4511531591415405,,,0.0001,0.2011008590925485
86,0.07756085693836212,1.5622756481170654,,,0.0001,0.18917480995878577
87,0.07582659274339676,1.4908766746520996,,,0.0001,0.19990064995363355
88,0.07758820801973343,1.5048809051513672,,,0.0001,0.18949632882140577
89,0.07701916992664337,1.4753141403198242,,,0.0001,0.20138155505992472
90,0.08164647966623306,1.4483715295791626,,,0.0001,0.19601537194103003
91,0.08220171183347702,1.4313315153121948,,,0.0001,0.2016964249778539
92,0.07772830873727798,1.446579933166504,,,0.0001,0.20837566000409424
93,0.08009865880012512,1.4203517436981201,,,0.0001,0.19801507098600268
94,0.08562229573726654,1.422210931777954,,,0.0001,0.1964870949741453
95,0.09178826212882996,1.404238224029541,,,0.0001,0.20168817997910082
96,0.08564525842666626,1.3998456001281738,,,0.0001,0.1942774981725961
97,0.08149869740009308,1.3342453241348267,,,0.0001,0.201665414031595
98,0.08421434462070465,1.410456895828247,,,0.0001,0.20347527391277254
99,0.07912396639585495,1.3574869632720947,,,0.0001,0.19780989596620202
100,0.08623920381069183,1.4274200201034546,,,0.0001,0.19770824699662626
101,0.07690519839525223,1.314581274986267,,,0.0001,0.19267089013010263
102,0.08373987674713135,1.3867603540420532,,,0.0001,0.19456248707138002
103,0.07821674644947052,1.3273775577545166,,,0.0001,0.1967724459245801
104,0.08319425582885742,1.2786648273468018,,,0.0001,0.19856783305294812
105,0.0780499055981636,1.3195433616638184,,,0.0001,0.19968147203326225
106,0.08077972382307053,1.3146370649337769,,,0.0001,0.18551101395860314
107,0.0760621726512909,1.2724429368972778,,,0.0001,0.20222654193639755
108,0.0973985493183136,1.3120753765106201,,,0.0001,0.19894151110202074
109,0.07917780429124832,1.2569109201431274,,,0.0001,0.2043043088633567
110,0.07888709753751755,1.2716047763824463,,,0.0001,0.20349672297015786
111,0.08519970625638962,1.294886827468872,,,0.0001,0.20058187004178762
112,0.08747963607311249,1.1771384477615356,,,0.0001,0.19840849097818136
113,0.07917347550392151,1.2717647552490234,,,0.0001,0.1981099380645901
114,0.0875675156712532,1.22345769405365,,,0.0001,0.211122376145795
115,0.07679618895053864,1.2604564428329468,,,0.0001,0.1986064021475613
116,0.08710978180170059,1.2166744470596313,,,0.0001,0.2029591838363558
117,0.08139821141958237,1.2960302829742432,,,0.0001,0.20149208698421717
118,0.08438526093959808,1.2121113538742065,,,0.0001,0.20415379898622632
119,0.07890965044498444,1.1911256313323975,,,0.0001,0.202198093989864
120,0.07997176051139832,1.1640812158584595,,,0.0001,0.19681326113641262
121,0.08897943049669266,1.2112364768981934,,,0.0001,0.19568374706432223
122,0.08128470182418823,1.2070484161376953,,,0.0001,0.19716612994670868
123,0.07312960922718048,1.0933512449264526,,,0.0001,0.20341855310834944
124,0.085947684943676,1.248368740081787,,,0.0001,0.21036131610162556
125,0.08876807242631912,1.1585105657577515,,,0.0001,0.2032129350118339
126,0.07852064073085785,1.1501851081848145,,,0.0001,0.20532652805559337
127,0.08545929193496704,1.1519653797149658,,,0.0001,0.20199461886659265
128,0.07451153546571732,1.1835671663284302,,,0.0001,0.19917486514896154
129,0.07906346768140793,1.1040910482406616,,,0.0001,0.20091644395142794
130,0.07723376154899597,1.1615782976150513,,,0.0001,0.19959500594995916
131,0.07761535793542862,1.1369554996490479,,,0.0001,0.2020013160072267
132,0.07607339322566986,1.0845081806182861,,,0.0001,0.20010242983698845
133,0.08843528479337692,1.1872717142105103,,,0.0001,0.20651383511722088
134,0.07805918902158737,1.1510794162750244,,,0.0001,0.19852778082713485
135,0.08269228786230087,1.0905367136001587,,,0.0001,0.20686175511218607
136,0.07847897708415985,1.0478097200393677,,,0.0001,0.20413292781449854
137,0.07929781824350357,1.0505588054656982,,,0.0001,0.19928361219353974
138,0.07712041586637497,1.0486507415771484,,,0.0001,0.20774542982690036
139,0.07070411741733551,1.0735726356506348,,,0.0001,0.1933069850783795
140,0.07964329421520233,0.9786074757575989,,,0.0001,0.20108042703941464
141,0.08542583882808685,1.026881456375122,,,0.0001,0.19404772599227726
142,0.0767507255077362,0.9659423828125,,,0.0001,0.1901105169672519
